"id","bond_code","event_date","event_type","W5","W6","W1","W2","W8","W7a","W7b","W3","W9","W4a","W4b"
"1996","123233.SZ","2025-3-26","NO","0","0","0.06300954520702362","5.678375","4.6790","0","1.1905","0","0.80198","1","22"
"1997","127090.SZ","2025-3-26","NO","0","0","-0.123204305768013","3.009834","4.3285","0","1.2254","0","0.67273","1","22"
"1998","118007.SH","2025-3-27","NO","0","0","0.05758693441748619","2.389267","2.9870","0","1.2059","1","0.38614","1","21"
"1999","118029.SH","2025-3-27","NO","1","0","-0.08006223291158676","2.731688","3.7207","0","1.1394","0","0.43156","1","21"
"2000","111004.SH","2025-3-28","NO","0","0","0.17915943264961243","2.334932","3.0062","0","1.1549","0","0.36544","1","22"
"2001","127027.SZ","2025-3-28","NO","0","0","-0.06555779278278351","1.818217","1.7029","0","1.1750","1","0.06124","0","26"
"2002","113048.SH","2025-3-31","NO","1","0","1.0776585340499878","1.853999","2.0616","0","1.0902","0","0.16955","0","23"
"2003","127069.SZ","2025-3-31","NO","0","0","-0.08362579345703125","1.684534","3.3676","0","1.2020","0","0.13844","1","22"
"2004","113643.SH","2025-4-1","NO","0","0","-0.08351897448301315","2.107000","2.9815","0","1.1738","0","0.30465","1","22"
"2005","127089.SZ","2025-4-1","PROPOSAL","0","1","-0.09512671083211899","1.115509","4.2957","0","1.1150","0","0.26768","0","24"
"2006","110070.SH","2025-4-2","PROPOSAL","0","0","-0.09237951040267944","0.574925","1.0294","0","1.1663","1","0.14962","0","23"
"2007","118008.SH","2025-4-2","PROPOSAL","1","0","0.05481923744082451","2.351426","3.2252","0","1.1359","0","0.31538","1","21"
"2008","123156.SZ","2025-4-2","PROPOSAL","0","0","0.010543803684413433","1.072084","3.3730","0","1.1179","0","0.34853","1","21"
"2009","110081.SH","2025-4-3","NO","1","0","-0.030443433672189713","1.126638","2.3162","0","1.1357","0","0.15385","0","23"
"2010","110092.SH","2025-4-3","NO","0","1","-0.04306861385703087","1.140332","3.7618","1","0.8650","0","0.44615","1","22"
"2011","113618.SH","2025-4-3","NO","0","0","0.006084142252802849","1.217863","1.7823","0","1.1731","0","0.26447","1","22"
"2012","118018.SH","2025-4-3","NO","0","1","0.6115108132362366","0.785092","3.3758","0","1.0846","1","0.34747","1","20"
"2013","118033.SH","2025-4-3","NO","0","0","0.00431817164644599","4.190477","3.9644","0","1.1749","0","0.32135","1","22"
"2014","127033.SZ","2025-4-3","NO","1","0","0.22677020728588104","1.498506","2.0342","1","0.8110","0","0.21329","1","12"
"2015","127062.SZ","2025-4-3","NO","0","1","-0.06310871988534927","2.339464","3.0500","0","1.1667","0","0.41787","1","22"
"2016","128127.SZ","2025-4-3","NO","1","0","1.238668441772461","0.751207","1.3799","0","1.1165","1","0.18373","1","19"
"2017","123039.SZ","2025-4-7","NO","1","0","-0.031312089413404465","1.379980","0.7201","0","1.1809","0","0.64354","1","21"
"2018","118011.SH","2025-4-8","NO","0","0","0.162298321723938","5.358221","3.2389","0","1.1723","0","0.44341","1","21"
"2019","127038.SZ","2025-4-8","NO","0","0","-0.15404032170772552","4.759866","2.1711","0","1.2052","1","0.26333","0","24"
"2020","110086.SH","2025-4-9","NO","0","0","-0.08089319616556168","1.563164","3.0363","0","1.0754","0","0.45833","0","23"
"2021","113623.SH","2025-4-9","NO","0","0","-0.04646117240190506","0.753167","1.9959","0","1.1610","0","0.49051","0","23"
"2022","118000.SH","2025-4-9","NO","1","0","-0.04793163761496544","2.766474","1.8754","0","1.1445","0","0.31638","1","21"
"2023","118031.SH","2025-4-9","NO","1","0","-0.033381134271621704","1.317295","3.8494","0","1.0915","0","0.04829","0","23"
"2024","127080.SZ","2025-4-9","NO","0","1","-0.02616489864885807","5.718797","3.7262","0","1.2007","0","0.10962","1","21"
"2025","128121.SZ","2025-4-9","NO","0","0","1.0182281732559204","0.715812","1.2704","0","1.1310","0","0.07720","1","22"
"2026","111000.SH","2025-4-11","NO","0","0","-0.048267364501953125","1.503914","2.1164","0","1.1841","0","0.00108","1","22"
"2027","118010.SH","2025-4-11","NO","0","1","0.13468597829341888","9.134413","3.2142","0","1.0757","0","0.23611","1","21"
"2028","118034.SH","2025-4-11","NO","0","0","-0.03904440999031067","1.352120","4.0246","0","1.0598","0","0.00219","0","24"
"2029","127103.SZ","2025-4-11","NO","0","1","-0.04279414936900139","1.501735","4.7310","0","1.0540","0","0.17422","0","23"
"2030","110089.SH","2025-4-14","NO","1","0","-0.025983085855841637","0.592375","3.4415","0","1.1313","1","0.32826","0","24"
"2031","128128.SZ","2025-4-14","NO","0","0","-0.062271926552057266","0.640081","1.3498","0","1.1150","1","0.00457","0","23"
"2032","113610.SH","2025-4-15","NO","1","0","-0.5602561235427856","5.644120","1.6290","0","1.1346","0","0.01442","1","19"
"2033","123250.SZ","2025-4-15","NO","0","1","-0.1792641431093216","3.418050","5.5633","0","1.1317","0","0.01124","1","21"
"2034","113650.SH","2025-4-16","NO","0","1","0.0009526899084448814","2.218098","3.2088","0","1.1040","0","0.10703","1","22"
"2035","113670.SH","2025-4-16","NO","0","1","-0.09872081130743027","1.246768","4.0027","0","1.1150","0","0.13853","0","23"
"2036","123194.SZ","2025-4-16","NO","0","0","-0.04778699204325676","1.713091","3.9945","0","1.1473","0","0.00853","1","22"
"2037","118025.SH","2025-4-17","NO","1","0","-0.11611157655715942","5.573926","3.5209","0","1.2236","0","0.33966","0","23"
"2038","111005.SH","2025-4-18","NO","1","1","0.0002400625089649111","1.177014","3.1814","0","1.1190","0","0.16844","1","22"
"2039","113593.SH","2025-4-18","NO","0","0","-0.08571866154670715","3.147965","1.2539","0","1.2021","0","0.54016","1","20"
"2040","118007.SH","2025-4-18","NO","0","0","0.02011283114552498","1.905521","2.9268","0","1.1775","1","0.27147","1","21"
"2041","118015.SH","2025-4-18","NO","0","0","-0.08123254776000977","2.754289","3.2580","0","1.1875","0","0.55694","1","21"
"2042","118029.SH","2025-4-18","NO","1","0","-0.05400071293115616","2.304022","3.6605","0","1.1064","0","0.35305","1","21"
"2043","113048.SH","2025-4-22","NO","1","0","1.0142583847045898","1.848425","2.0014","0","1.0472","0","0.09458","0","23"
"2044","123085.SZ","2025-4-22","PROPOSAL","1","0","-0.03059416078031063","1.312886","1.6372","0","1.0861","0","0.08934","1","22"
"2045","111021.SH","2025-4-23","NO","0","1","-0.20443794131278992","3.897875","5.2567","0","1.1610","0","0.37888","1","22"
"2046","123122.SZ","2025-4-23","NO","0","1","-0.1324753314256668","9.093403","2.2861","0","1.1495","0","0.36468","1","21"
"2047","127026.SZ","2025-4-23","NO","0","0","-0.10109377652406693","2.436066","1.6263","0","1.1300","1","0.34951","0","23"
"2048","110095.SH","2025-4-24","NO","1","1","0.06788086146116257","0.748267","4.2902","1","0.9868","0","0.16279","0","23"
"2049","113597.SH","2025-4-24","NO","0","0","-0.07936353236436844","2.273720","1.2649","0","1.2240","0","0.19681","1","22"
"2050","113634.SH","2025-4-24","NO","0","0","-0.1416717767715454","3.170249","2.6229","0","1.2307","0","0.00377","0","23"
"2051","113643.SH","2025-4-24","PROPOSAL","0","0","-0.07078895717859268","1.982087","2.9185","0","1.1498","0","0.22345","1","22"
"2052","113673.SH","2025-4-24","NO","1","1","-0.05527713894844055","3.472489","4.2327","0","1.1455","0","0.00980","0","23"
"2053","123158.SZ","2025-4-24","NO","0","0","-0.07880514860153198","1.781086","3.4251","0","1.1510","0","0.03636","0","23"
"2054","110076.SH","2025-4-25","NO","0","1","0.027913078665733337","1.404021","1.5222","0","1.1032","0","0.06467","0","23"
"2055","111015.SH","2025-4-25","NO","1","1","-0.13416744768619537","2.203129","4.1971","0","1.0903","0","0.03373","1","22"
"2056","113046.SH","2025-4-25","NO","0","0","-0.07057883590459824","1.790329","1.9055","0","1.0869","0","0.29816","0","24"
"2057","113661.SH","2025-4-25","NO","1","0","-0.11525106430053711","10.937447","3.5784","0","1.1499","0","0.00356","0","23"
"2058","118033.SH","2025-4-25","NO","0","0","-0.014514165930449963","3.387230","3.9042","0","1.1566","0","0.53074","1","22"
"2059","118052.SH","2025-4-25","NO","0","0","-0.1330028772354126","4.989942","5.8809","0","1.2306","0","0.72727","1","21"
"2060","123182.SZ","2025-4-25","NO","0","0","0.43728819489479065","1.472277","3.9069","0","1.1755","0","0.19507","1","21"
"2061","110090.SH","2025-4-28","NO","0","0","-0.0793461799621582","2.144599","3.4059","0","1.1924","0","0.13131","0","23"
"2062","113601.SH","2025-4-28","NO","1","0","0.12969893217086792","1.661619","1.3142","0","1.1106","0","0.27044","1","16"
"2063","118027.SH","2025-4-28","NO","1","0","0.3848468065261841","1.904243","3.5866","1","0.9235","0","0.12256","1","18"
"2064","123210.SZ","2025-4-28","NO","0","0","-0.2765124440193176","2.076675","4.2464","0","1.2447","0","0.78465","0","23"
"2065","127016.SZ","2025-4-28","NO","0","0","-0.1114681139588356","3.385142","0.9473","0","1.1025","0","0.12000","0","24"
"2066","127107.SZ","2025-4-28","NO","0","1","-0.10112302005290985","1.621318","5.5578","0","1.2401","0","0.12222","0","24"
"2067","128138.SZ","2025-4-28","NO","1","0","0.22967234253883362","1.247335","1.5551","0","1.2538","0","0.19580","1","22"
"2068","111001.SH","2025-4-29","NO","0","0","0.06770358234643936","0.739587","2.5270","0","1.1416","1","0.28694","1","22"
"2069","113624.SH","2025-4-29","NO","0","0","0.009109443984925747","3.242958","1.9959","0","1.1720","0","0.25291","1","21"
"2070","118024.SH","2025-4-29","NO","0","0","-0.08714806288480759","1.147063","3.4880","0","1.1248","0","0.06621","0","23"
"2071","123236.SZ","2025-4-29","PROPOSAL","0","0","0.020986970514059067","1.128493","4.6489","0","1.1412","0","0.30033","1","22"
"2072","127075.SZ","2025-4-29","PROPOSAL","1","0","0.1378575563430786","0.365923","3.4743","0","1.1104","0","0.34237","1","21"
"2073","128134.SZ","2025-4-29","NO","0","0","-0.0074953543953597546","1.626318","1.4456","0","1.1214","0","0.22560","0","23"
"2074","110086.SH","2025-4-30","NO","0","0","-0.08237534761428833","1.543794","2.9788","0","1.0673","0","0.42757","0","23"
"2075","111002.SH","2025-4-30","NO","1","0","0.025928489863872528","0.752648","2.6064","0","1.1546","0","0.03865","0","23"
"2076","118000.SH","2025-4-30","NO","1","0","-0.004359547980129719","2.218604","1.8179","0","1.1375","0","0.28457","1","21"
"2077","118031.SH","2025-4-30","NO","1","1","-0.033381134271621704","1.317295","3.7919","1","0.9715","0","0.00391","0","23"
"2078","123144.SZ","2025-5-6","NO","0","0","0.06351639330387115","2.414485","2.9322","0","1.0317","0","0.11279","1","22"
"2079","127080.SZ","2025-5-6","NO","0","1","-0.025632934644818306","3.131262","3.6523","0","1.1829","0","0.04104","1","21"
"2080","111000.SH","2025-5-7","NO","0","0","-0.04828125610947609","1.480006","2.0452","0","1.1741","0","0.01174","1","22"
"2081","127030.SZ","2025-5-7","NO","0","1","0.126689150929451","0.400942","1.8727","0","1.0779","0","0.15161","0","24"
"2082","128108.SZ","2025-5-7","NO","1","0","0.10330849885940552","1.772163","1.0568","0","1.0020","0","0.04333","0","23"
"2083","127068.SZ","2025-5-8","NO","1","0","-0.03758702799677849","1.270053","3.2635","0","1.0244","0","0.28840","1","22"
"2084","113064.SH","2025-5-9","NO","0","1","0.02812127023935318","1.129759","3.5236","0","1.1719","0","0.40901","0","23"
"2085","113610.SH","2025-5-9","NO","1","0","0.022833386436104774","2.746814","1.5633","0","1.1676","0","0.12796","1","19"
"2086","123126.SZ","2025-5-9","NO","1","0","0.011767789721488953","1.894603","2.3381","0","1.2288","0","0.42957","1","21"
"2087","123150.SZ","2025-5-9","NO","0","1","0.04730517044663429","10.570330","3.1431","0","1.1695","1","0.13205","1","22"
"2088","113652.SH","2025-5-12","NO","1","1","0.1275910586118698","2.410751","3.1951","0","1.1539","0","0.61702","0","23"
"2089","123172.SZ","2025-5-12","NO","1","0","-0.012492702342569828","0.992295","3.5948","0","1.1288","0","0.17679","1","22"
"2090","123175.SZ","2025-5-12","NO","1","0","0.6285447478294373","1.737940","3.7837","1","0.9574","0","0.39223","1","21"
"2091","127089.SZ","2025-5-12","NO","1","1","-0.06591793894767761","1.217513","4.1834","1","0.9620","0","0.04276","0","24"
"2092","118007.SH","2025-5-14","NO","0","0","0.02766062133014202","1.858226","2.8556","0","1.1768","1","0.31343","1","21"
"2093","118012.SH","2025-5-14","NO","0","0","0.03619299456477165","2.400718","3.1431","0","1.1539","0","0.16095","1","21"
"2094","118029.SH","2025-5-14","NO","1","0","-0.04261242225766182","2.826529","3.5893","0","1.1156","0","0.54496","1","20"
"2095","127034.SZ","2025-5-14","NO","0","0","0.6545940041542053","3.694848","1.9603","0","1.1151","0","0.31099","1","22"
"2096","110073.SH","2025-5-15","NO","0","0","0.08256106823682785","1.252148","1.1910","0","1.1179","1","0.42945","0","26"
"2097","118014.SH","2025-5-15","PROPOSAL","0","1","-0.048093222081661224","1.973866","3.1759","0","1.1248","0","0.06505","1","21"
"2098","113048.SH","2025-5-16","NO","1","0","0.959754467010498","1.901709","1.9357","0","1.0688","0","0.11506","0","23"
"2099","113653.SH","2025-5-16","NO","1","1","-0.0849367156624794","1.450022","3.2005","0","1.1188","0","0.26227","1","22"
"2100","123192.SZ","2025-5-16","NO","0","1","-0.09024158865213394","3.503015","3.9097","0","1.1755","0","0.02273","1","22"
"2101","110081.SH","2025-5-21","NO","1","0","-0.06646799296140671","1.115257","2.1848","0","1.1280","0","0.18646","0","23"
"2102","113636.SH","2025-5-21","NO","1","1","-0.08800365030765533","1.117554","2.5626","0","1.1741","0","0.09348","1","22"
"2103","118020.SH","2025-5-21","NO","0","0","0.17012733221054077","1.007044","3.3429","1","0.9600","0","0.17869","1","19"
"2104","127060.SZ","2025-5-21","NO","0","0","-0.025526173412799835","1.470997","2.9131","0","1.0787","0","0.48451","1","21"
"2105","127061.SZ","2025-5-21","NO","1","0","0.04015829786658287","0.482283","2.9158","1","0.9921","0","0.08357","1","22"
"2106","127062.SZ","2025-5-21","NO","0","1","-0.08169953525066376","2.538553","2.9185","0","1.1679","0","0.35912","1","22"
"2107","128127.SZ","2025-5-21","NO","1","0","1.3930246829986572","0.695702","1.2485","0","1.1227","1","0.34875","1","19"
"2108","113579.SH","2025-5-23","NO","0","0","-0.09214901924133301","3.412956","0.9172","0","1.1130","0","0.01406","0","23"
"2109","110086.SH","2025-5-26","NO","0","0","-0.08237534761428833","1.543794","2.9076","0","1.0757","0","0.44904","0","23"
"2110","118000.SH","2025-5-26","NO","1","0","-0.004359547980129719","2.218604","1.7467","0","1.1331","0","0.25173","1","21"
"2111","118031.SH","2025-5-26","NO","1","1","0.006674985866993666","1.302451","3.7207","1","0.9802","0","0.03036","0","23"
"2112","118040.SH","2025-5-26","NO","1","0","0.011902626603841782","1.438243","4.1643","0","1.1054","0","0.27294","1","20"
"2113","123142.SZ","2025-5-26","NO","0","0","0.8694608807563782","2.783470","2.8118","0","1.1464","0","0.35458","1","20"
"2114","123197.SZ","2025-5-26","NO","0","1","0.02436051517724991","6.000134","3.9507","0","1.1510","0","0.18828","1","21"
"2115","127044.SZ","2025-5-26","NO","1","1","-0.09764420241117477","1.251657","2.2231","0","1.1250","0","0.09605","1","22"
"2116","113589.SH","2025-5-27","NO","0","0","-0.002331323688849807","2.645025","1.0760","0","2.1200","0","0.54010","1","19"
"2117","127080.SZ","2025-5-27","NO","0","1","-0.025632934644818306","3.131262","3.5948","0","1.1319","0","0.05091","1","21"
"2118","111000.SH","2025-5-28","NO","0","0","-0.04828125610947609","1.480006","1.9877","0","1.1843","0","0.03151","1","22"
"2119","123072.SZ","2025-5-28","NO","0","0","-0.044891320168972015","1.641243","1.3990","0","1.2817","0","0.16393","1","21"
"2120","123183.SZ","2025-5-28","NO","1","1","0.0750356987118721","2.673581","3.8193","0","1.1736","0","0.60516","1","22"
"2121","128108.SZ","2025-5-28","NO","1","0","0.10330849885940552","1.772163","0.9993","0","1.0344","0","0.18624","0","23"
"2122","113610.SH","2025-5-30","NO","1","0","0.022833386436104774","2.746814","1.5058","0","1.1753","0","0.24486","1","19"
"2123","127064.SZ","2025-5-30","PROPOSAL","0","0","-0.049545127898454666","1.260856","2.9706","0","1.1777","1","0.10143","0","24"
"2124","123185.SZ","2025-6-3","NO","1","0","-0.028795039281249046","2.421096","3.8248","0","1.1703","0","0.12032","1","21"
"2125","123216.SZ","2025-6-3","NO","1","0","-0.03441666439175606","1.619778","4.1697","0","1.0830","0","0.48700","0","23"
"2126","118007.SH","2025-6-5","NO","0","0","0.02766062133014202","1.858226","2.7953","0","1.1806","1","0.27926","1","20"
"2127","118055.SH","2025-6-5","NO","0","0","0.11187265068292618","1.323863","5.8426","0","1.2051","0","0.15789","0","23"
"2128","113048.SH","2025-6-9","NO","1","0","0.959754467010498","1.901709","1.8700","0","1.0617","0","0.08548","0","23"
"2129","113639.SH","2025-6-9","NO","0","0","0.0115897161886096","0.929804","2.6256","0","1.1367","0","0.43073","0","24"
"2130","110064.SH","2025-6-11","PROPOSAL","1","0","0.0412016361951828","0.955831","0.5257","0","1.1347","1","0.26805","0","24"
"2131","127033.SZ","2025-6-11","NO","1","1","0.5037951469421387","1.175469","1.8453","1","0.8792","0","0.22006","1","10"
"2132","110081.SH","2025-6-12","NO","1","0","-0.06646799296140671","1.115257","2.1246","0","1.1310","0","0.14629","0","23"
"2133","127061.SZ","2025-6-12","NO","1","0","0.04015829786658287","0.482283","2.8556","0","1.0030","0","0.12005","1","22"
"2134","127062.SZ","2025-6-12","NO","0","1","-0.08169953525066376","2.538553","2.8583","0","1.1730","0","0.38701","1","22"
"2135","113053.SH","2025-6-13","NO","1","1","-0.12638694047927856","1.493090","2.5626","0","1.1785","0","0.08989","0","26"
"2136","110095.SH","2025-6-16","NO","1","0","0.11922477185726166","0.636522","4.1451","0","1.0122","0","0.20476","0","23"
"2137","113655.SH","2025-6-16","NO","0","0","-0.21949636936187744","0.953134","3.1376","0","1.1280","0","0.11677","0","23"
"2138","113682.SH","2025-6-16","NO","0","1","-0.05960661545395851","1.258588","4.7146","0","1.1841","0","0.58966","0","23"
"2139","118000.SH","2025-6-17","NO","1","0","-0.004359547980129719","2.218604","1.6865","0","1.1397","0","0.26362","1","21"
